Symbol,Company_name,Price,Change_abs,Change_rel,Volume,Avg_vol_3M,Market_cap,PE_ratio_TTM,Wk_change_rel
TREX,"Trex Company, Inc.",77.26,3.17,0.0394,925515,991095,8398000000.000,33.16,0.0325
OTTR,Otter Tail Corporation,93.88,1.73,0.0181,137192,198940,3926000000.000,12.90,0.0324
BLKB,"Blackbaud, Inc.",76.32,1.84,0.0235,219010,219432,3940000000.00,96.61,0.032
ALL-PH,The Allstate Corporation,22.1,0.06,0.0027,70451,73857,34664000000.000,3.37,0.0317
DIS,The Walt Disney Company,89.57,3.48,0.0374,12158000.000,11083000.000,163290000000.00,97.36,0.0316
LBTYA,Liberty Global Ltd.,18.99,0.18,0.0094,1058000.000,2081000.000,7053000000.000,0,0.0315
WEC,"WEC Energy Group, Inc.",90.16,1.44,0.0162,5997000.000,2190000.00,28498000000.000,20.82,0.0305
NXT,Nextracker Inc.,41.98,4.85,0.1036,8687000.000,4060000.00,6255000000.000,11.11,0.0304
KHC,The Kraft Heinz Company,36.06,0.66,0.0186,15874000.000,7964000.000,43599000000.000,23.12,0.0303
CHD,"Church & Dwight Co., Inc.",98.53,1.48,0.0148,3856000.000,1456000.000,24122000000.000,30.41,0.0298
AMH,American Homes 4 Rent,37.75,0.91,0.0247,4051000.000,2068000.000,15775000000.000,38.92,0.0297
HPQ,HP Inc.,33.72,1.45,0.0412,6451000.000,8086000.000,32997000000.000,11.39,0.0296
CMBT,Euronav NV,17.39,0.36,0.0203,303841,283480,3409000000.000,2.98,0.0296
BAC-PK,Bank of America Corporation,25.03,0.02,0.0008,42928,45854,251119000000.000,7.12,0.0292
KRG,Kite Realty Group Trust,24.33,0.45,0.0182,2755000.000,1404000.000,5435000000.000,0,0.0292
BBY,"Best Buy Co., Inc.",82.36,3.31,0.0386,2875000.000,3463000.000,17766000000.000,14.45,0.0286
MET-PE,"MetLife, Inc.",24.61,0.05,0.002,31315,49274,43645000000.000,3.15,0.0276
HPE,Hewlett Packard Enterprise Company,18.03,1.05,0.055,12641000.000,16750000.00,23433000000.000,13.16,0.0274
NETLF,NetLink NBN Trust,0.6183,0,0,25000,23,2478000000.000,30.92,0.0272
DIDIY,DiDi Global Inc.,3.48,0.0200,0.0057,1668000.000,7610000.00,16851000000.000,0,0.0265
ABT,Abbott Laboratories,111.31,1.16,0.0105,9773000.000,6730000.00,193668000000.000,35.11,0.0264
ENGIY,Engie SA,16.36,0.03,0.0018,30336,175988,39679000000.000,17.40,0.0263
BKNG,Booking Holdings Inc.,3328.13,336.05,0.0917,788601,237232,111574000000.000,23.33,0.0262
UGP,Ultrapar Participações S.A.,4,0.0600,0.0152,2148000.000,1315000.000,4363000000.000,9.52,0.0256
HBCYF,HSBC Holdings plc,8.46,0.30,0.0368,1000,16595,156489000000.000,7.29,0.0255
ITUB,Itaú Unibanco Holding S.A.,5.76,0.06,0.0098,19738000.000,16949000.000,53568000000.000,9.14,0.0249
TROX,Tronox Holdings plc,13.31,2.33,0.149,3585000.000,1145000.000,2102000000.000,0,0.0246
MRO,Marathon Oil Corporation,26.65,0.76,0.0277,8057000.000,8244000.000,14908000000.000,11.01,0.0242
QGEN,Qiagen N.V.,46.29,0.49,0.0107,1286000.000,1087000.000,10269000000.000,132.26,0.0237
FHI,"Federated Hermes, Inc.",33.95,0.21,0.0062,924275,773048,2804000000.000,11.59,0.0235
AGR,"Avangrid, Inc.",35.9,0.05,0.0014,581458,787861,13890000000.00,14.25,0.0234
WLK,Westlake Corporation,137.06,6.88,0.0478,558056,468782,17622000000.000,68.87,0.0232
ACN,Accenture plc,323.15,4.93,0.015,2285000.000,3510000.00,202416000000.000,29.59,0.023
VLYPO,Valley National Bancorp,24.62,0.28,0.0112,16705,13974,3284000000.000,22.18,0.0229
EPR,EPR Properties,44.63,0.63,0.0139,741781,600098,3379000000.000,18.22,0.0227
CHT,"Chunghwa Telecom Co., Ltd.",37.47,0.81,0.0221,150347,75679,29138000000.000,25.84,0.0227
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,8.13,0.22,0.0263,1093000.000,496864,2490000000.00,7.19,0.0226
DNB,"Dun & Bradstreet Holdings, Inc.",11.82,1.53,0.1487,19700000.0,3930000.00,5222000000.000,0,0.0225
LYV,"Live Nation Entertainment, Inc.",91.21,1.77,0.019,2370000.00,2108000.000,21171000000.000,82.92,0.0223
LAUR,"Laureate Education, Inc.",14.35,0.93,0.0609,1264000.000,844450,2189000000.000,11.21,0.0221
E,Eni S.p.A.,30.97,0.44,0.014,495637,391290,49929000000.000,12.10,0.0218
BKH,Black Hills Corporation,58.92,0.37,0.0062,517741,429896,4110000000.00,14.58,0.0215
MAA,"Mid-America Apartment Communities, Inc.",150.02,3.61,0.0247,1140000.00,610106,17998000000.000,34.10,0.0213
TWLO,Twilio Inc.,62.86,6.59,0.1171,8070000.00,2566000.000,10095000000.000,0,0.0206
POR,Portland General Electric Company,48.03,0.08,0.0017,1143000.000,974929,4950000000.00,16.51,0.0206
KDDIY,KDDI Corporation,14.68,0.08,0.0055,20111,349404,61138000000.000,14.39,0.0202
ALL-PB,The Allstate Corporation,25.93,0.01,0.0004,22728,31906,33368000000.000,2.15,0.0201
NGLOY,Anglo American plc,14.44,0.04,0.0028,65667,410833,36163000000.000,0,0.0198
GLPI,"Gaming and Leisure Properties, Inc.",49.49,0.37,0.0075,1615000.000,1226000.000,13580000000.00,17.12,0.0196
INDB,Independent Bank Corp.,60.66,1.11,0.018,266105,294595,2576000000.000,12.21,0.0195
SNY,Sanofi,53.05,1.39,0.0269,2458000.000,2325000.000,132972000000.000,29.15,0.0194
INVH,Invitation Homes Inc.,35.59,0.06,0.0017,4597000.000,3397000.000,21802000000.000,45.63,0.0189
HAFN,Hafnia Limited,7.51,0.32,0.0409,619022,382090,3816000000.000,4.81,0.0183
ORAN,Orange S.A.,11.3,0.20,0.018,525453,653250,30037000000.000,13.61,0.018
GNW,"Genworth Financial, Inc.",6.31,0.28,0.0425,3570000.00,2830000.00,2726000000.000,52.58,0.0177
TTWO,"Take-Two Interactive Software, Inc.",143.68,2.28,0.0156,1795000.000,1673000.000,25185000000.000,0,0.0177
PAYX,"Paychex, Inc.",127.28,0.79,0.0062,2295000.000,1944000.000,45837000000.000,27.25,0.0177
NLY-PG,"Annaly Capital Management, Inc.",25.5,0.05,0.002,21381,21420,13840000000.00,14.42,0.0177
TSEM,Tower Semiconductor Ltd.,37.48,1.71,0.0436,391380,467598,4509000000.000,8.44,0.0176
ARCH,"Arch Resources, Inc.",135.21,6.50,0.0459,396135,318996,2445000000.000,9.76,0.0174
AGNCN,AGNC Investment Corp.,25.8,0.04,0.0015,15234,17020,8861000000.000,0,0.0174
ELAN,Elanco Animal Health Incorporated,12.33,0.71,0.0544,7698000.000,5464000.000,6093000000.000,0,0.0173
CXT,"Crane NXT, Co.",58.44,2.04,0.0337,259935,309808,3338000000.000,18.44,0.0172
REYN,Reynolds Consumer Products Inc.,28.68,0.45,0.0159,373165,460233,6027000000.000,18.27,0.017
RUSHB,"Rush Enterprises, Inc.",46.91,3.64,0.072,23952,17100,4011000000.000,12.48,0.017
FUTU,Futu Holdings Limited,57.275,2.41,0.0405,974271,1392000.000,7900000000.0,15.15,0.0168
FELE,"Franklin Electric Co., Inc.",99.83,2.50,0.0244,160569,173914,4559000000.000,24.83,0.0165
SIMO,Silicon Motion Technology Corporation,62.5,2.36,0.0364,736337,386146,2105000000.000,26.60,0.0163
AEE,Ameren Corporation,82.53,1.27,0.0156,2132000.000,1644000.000,22019000000.000,18.63,0.0163
TKR,The Timken Company,81.45,3.05,0.0361,632330,447577,5712000000.000,16.62,0.0162
EG,"Everest Group, Ltd.",364.13,4.21,0.0114,407891,278791,15767000000.000,5.35,0.0152
IFUUF,Infratil Limited,6.03,0,0,221048,0,5051000000.000,24.12,0.00
IPXHY,Inpex Corporation,13.54,1.05,0.072,18553,63895,17601000000.000,7.48,0.015
DUK-PA,Duke Energy Corporation,25.22,0.05,0.002,37880,53186,62174000000.000,5.30,0.0149
PBR-A,Petróleo Brasileiro S.A. - Petrobras,12.48,0.36,0.028,4896000.000,5234000.000,87901000000.000,3.63,0.0146
FL,"Foot Locker, Inc.",26.42,2.03,0.0714,3160000.00,2919000.000,2502000000.000,0,0.0146
UGI,UGI Corporation,24.7,0.22,0.0088,1461000.000,2424000.000,5178000000.000,0,0.0144
HAE,Haemonetics Corporation,89.85,0.28,0.0031,504517,587901,4578000000.000,39.24,0.0135
JPM-PD,JPMorgan Chase & Co.,25.03,0.02,0.0008,119067,81170,332539000000.000,1.86,0.0134
DD,"DuPont de Nemours, Inc.",79.12,3.54,0.0428,3219000.000,2452000.000,33032000000.000,101.44,0.0133
ACM,AECOM,88.2,2.27,0.0251,1029000.000,839641,12006000000.000,101.38,0.0132
WTRG,"Essential Utilities, Inc.",41.49,0.39,0.0095,2037000.000,1295000.000,11349000000.000,19.66,0.0132
PROSY,Prosus N.V.,6.88,0.04,0.0058,39463,904020,84444000000.000,12.98,0.0129
DKNG,DraftKings Inc.,32.02,3.47,0.0978,23007000.000,9796000.000,15547000000.000,0,0.0123
DWAHY,"Daiwa House Industry Co., Ltd.",27.43,0.42,0.0155,18596,48641,17550000000.00,8.99,0.0118
ASR,"Grupo Aeroportuario del Sureste, S. A. B. de C. V.",278.71,13.86,0.0474,32758,38535,8828000000.000,14.47,0.0116
QRVO,"Qorvo, Inc.",107.93,2.72,0.0246,2385000.000,1427000.000,10238000000.000,0,0.0113
ACA,"Arcosa, Inc.",79.12,11.80,0.1298,599900,230361,3860000000.00,26.20,0.0112
SNA,Snap-on Incorporated,276.74,2.24,0.008,250540,287391,14579000000.000,14.37,0.011
RS,"Reliance, Inc.",287.22,8.73,0.0295,402334,395796,15802000000.000,14.64,0.0101
YMM,Full Truck Alliance Co. Ltd.,7.08,0.16,0.0221,7411000.000,8737000.000,7404000000.000,23.60,0.01
DXC,DXC Technology Company,19.54,0.35,0.0176,1655000.000,2731000.000,3523000000.000,42.48,0.0098
ASH,Ashland Inc.,93.56,2.53,0.0263,281633,326969,4690000000.00,25.85,0.0097
AGNC,AGNC Investment Corp.,10.06,0.02,0.002,26022000.000,13220000.00,7707000000.000,10.59,0.009
DDOG,"Datadog, Inc.",107.25,5.85,0.0517,5127000.000,4073000.000,35875000000.000,315.44,0.0089
PBR,Petróleo Brasileiro S.A. - Petrobras,13.59,0.38,0.0272,17995000.000,17001000.000,87901000000.000,3.95,0.0089
NLY-PF,"Annaly Capital Management, Inc.",25.68,0.01,0.0004,55176,44193,13392000000.000,14.52,0.0086
SFNC,Simmons First National Corporation,19.87,0.66,0.0321,568419,517645,2493000000.000,14.94,0.0086
SCHW-PD,The Charles Schwab Corporation,25.35,0.08,0.0032,32124,45816,51249000000.000,9.15,0.0084
TRIP,"Tripadvisor, Inc.",16.22,0.63,0.0374,1871000.000,2432000.000,2259000000.000,101.38,0.0081
BAC-PB,Bank of America Corporation,25.07,0,0,55669,63041,250579000000.000,7.13,0.008
ZWS,Zurn Elkay Water Solutions Corporation,30.51,0.81,0.0259,984292,917950,5215000000.000,41.79,0.0079
MORF,"Morphic Holding, Inc.",56.84,0.02,0.0004,3438000.000,2279000.000,2855000000.000,0,0.0076
FITBI,Fifth Third Bancorp,25.775,0.08,0.0029,31825,28509,18031000000.000,7.40,0.0074
VICI,VICI Properties Inc.,31.5,0.16,0.0051,6122000.000,6187000.000,32986000000.000,12.35,0.007
JPM-PC,JPMorgan Chase & Co.,25.25,0.17,0.007,104207,91415,331224000000.000,1.87,0.0068
GTLB,GitLab Inc.,47.71,0.75,0.0155,2207000.000,2695000.000,7581000000.000,0,0.0065
UI,Ubiquiti Inc.,171.61,4.44,0.0252,53817,70719,10376000000.000,29.69,0.0063
CQP,"Cheniere Energy Partners, L.P.",50.93,1.96,0.0371,200001,154896,24652000000.000,11.00,0.0063
MTRN,Materion Corporation,107.48,5.01,0.0445,143050,103200,2228000000.000,26.94,0.0061
MS-PI,Morgan Stanley,25.05,0.01,0.0004,41675,64830,66805000000.000,3.19,0.006
HOG,"Harley-Davidson, Inc.",35.79,0.71,0.0195,1607000.000,1683000.000,4814000000.000,7.24,0.0056
BTU,Peabody Energy Corporation,22.03,0.58,0.0257,2675000.000,2345000.000,2771000000.000,5.69,0.0055
BANF,BancFirst Corporation,101.35,3.13,0.03,169886,83420,3347000000.000,16.92,0.0054
BPHLF,Bank of the Philippine Islands,1.9,0,0,17066,96,10981000000.000,10.00,0.0053
SAIC,Science Applications International Corporation,123.03,0.29,0.0024,156062,337256,6303000000.000,14.36,0.0051
UDR,"UDR, Inc.",40.59,0.14,0.0034,3008000.000,2266000.000,15251000000.000,99.00,0.005
DOCU,"DocuSign, Inc.",51.73,1.88,0.0351,2014000.000,2318000.000,10590000000.00,99.48,0.0043
HIG-PG,"The Hartford Financial Services Group, Inc.",24.95,0.05,0.002,34851,21816,18534000000.000,3.42,0.0042
BKR,Baker Hughes Company,35.74,1.91,0.0507,8691000.000,6303000.000,35755000000.000,18.14,0.0042
RVTY,"Revvity, Inc.",123.27,1.76,0.0141,1063000.000,935943,15211000000.000,77.04,0.0038
TKO,"TKO Group Holdings, Inc.",107.85,1.56,0.0143,580766,837445,8702000000.000,0,0.0027
DOC,"Healthpeak Properties, Inc.",21.54,0.19,0.0087,5556000.000,4468000.000,15059000000.000,44.88,0.0023
RZB,"Reinsurance Group of America, Incorporated",25.04,0.13,0.0052,15004,19137,8802000000.000,4.11,0.0012
RJF,"Raymond James Financial, Inc.",109,3.17,0.0283,1487000.000,1231000.000,22410000000.00,12.29,0.0006
YUM,"Yum! Brands, Inc.",135.18,0.68,0.0051,1811000.000,1936000.000,38071000000.000,23.97,0.0005
ES,Eversource Energy,67.11,1.04,0.0157,2956000.000,2049000.000,23984000000.000,0,0.0004
MS-PE,Morgan Stanley,25.3501,0.02,0.0008,38914,47049,64307000000.000,3.23,0.00
