Symbol,Company_name,Price,Change_abs,Change_rel,Volume,Avg_vol_3M,Market_cap,PE_ratio_TTM,Wk_change_rel
LTMAY,LATAM Airlines Group S.A.,24.5,0,0,9862000.000,289829,7404000000.000,0,-0.9831
NYCB,"New York Community Bancorp, Inc.",9.91,0.05,0.0051,8897000.000,6119000.000,3482000000.000,0,-0.7544
NIO,NIO Inc.,4.05,0.0100,0.0025,38971000.000,48004000.000,8494000000.000,0,-0.7267
ALTM,Arcadium Lithium plc,2.86,0.1800,0.0592,19545000.000,9886000.000,3075000000.000,6.50,-0.6973
AGL,"agilon health, inc.",6.34,0.23,0.035,5584000.000,4482000.000,2607000000.000,0,-0.6852
TXG,"10x Genomics, Inc.",19.24,0.44,0.0224,1824000.000,1791000.000,2303000000.000,0,-0.6546
FIVE,"Five Below, Inc.",69.19,0.83,0.0119,1489000.000,1884000.000,3810000000.00,13.03,-0.6464
VFS,VinFast Auto Ltd.,3.91,0.0100,0.0026,696149,2353000.000,9142000000.000,0,-0.6258
CAR,"Avis Budget Group, Inc.",84.44,10.06,0.1065,1126000.000,573358,3010000000.00,2.71,-0.6236
U,Unity Software Inc.,15.32,0.03,0.002,12764000.000,9395000.000,5988000000.000,0,-0.6165
WBA,"Walgreens Boots Alliance, Inc.",11.48,0.33,0.0279,14258000.000,18826000.000,9910000000.00,0,-0.6158
MLCO,Melco Resorts & Entertainment Limited,5.15,0.15,0.0283,5242000.000,2858000.000,2251000000.000,0,-0.6054
XPEV,XPeng Inc.,7.56,0.07,0.0092,7773000.000,12350000.00,7122000000.000,0,-0.5957
MBLY,Mobileye Global Inc.,15.96,0.32,0.0197,11209000.000,4220000.00,12870000000.00,0,-0.5888
LI,Li Auto Inc.,19.2,0.17,0.0088,4236000.000,7414000.000,20371000000.000,12.89,-0.5884
BILL,"BILL Holdings, Inc.",46.77,1.37,0.0285,2271000.000,1625000.000,4964000000.000,0,-0.5831
LU,Lufax Holding Ltd,2.7,0.0200,0.0075,1095000.000,4157000.000,2356000000.000,0,-0.5807
QXO,"QXO, Inc.",11.99,0.36,0.0291,3448000.000,612936,4909000000.000,0,-0.573
ALB,Albemarle Corporation,86.99,6.18,0.0663,5433000.000,2853000.000,10224000000.000,0,-0.5579
SYM,Symbotic Inc.,23.7,0.91,0.037,3137000.000,1542000.000,13878000000.000,0,-0.5484
UPST,"Upstart Holdings, Inc.",23.76,1.64,0.0646,5169000.000,5418000.000,2088000000.000,0,-0.5428
XNYIF,Xinyi Solar Holdings Limited,0.4747,0,0,20000,928,4230000000.00,6.78,-0.5369
NWWDF,New World Development Company Limited,1.07,0,0,50000,13711,2693000000.000,17.83,-0.5348
MPW,"Medical Properties Trust, Inc.",4.71,0.0800,0.0173,12609000.000,15591000.000,2826000000.000,0,-0.5337
NVST,Envista Holdings Corporation,16.66,0.27,0.0159,2712000.000,2426000.000,2863000000.000,0,-0.5233
LSCC,Lattice Semiconductor Corporation,45.08,3.37,0.0696,4593000.000,2400000.0,6211000000.000,33.15,-0.5162
LCID,"Lucid Group, Inc.",3.12,0.1500,0.0459,29219000.000,30800000.0,7198000000.000,0,-0.5133
PYCR,"Paycor HCM, Inc.",11.97,0.18,0.0148,875800,1290000.00,2133000000.000,0,-0.5094
AFLYY,Air France-KLM SA,0.81,0.0112,0.0136,29429,48462,2247000000.000,0,-0.5091
FIVN,"Five9, Inc.",40.77,2.11,0.0492,1362000.000,1265000.000,3012000000.000,0,-0.5007
QDEL,QuidelOrtho Corporation,42.01,0.01,0.0002,1682000.000,1221000.000,2825000000.000,0,-0.4993
SQM,Sociedad Química y Minera de Chile S.A.,35.21,1.42,0.0388,1239000.000,995424,10418000000.000,25.51,-0.4963
LNGPF,Longfor Group Holdings Limited,1.41,0,0,130225,417,9542000000.000,4.86,-0.5039
PPRUY,Kering SA,29.76,0.10,0.0034,28209,299983,36764000000.000,16.26,-0.4792
YUMC,"Yum China Holdings, Inc.",29.53,0.52,0.0173,2937000.000,2511000.000,11361000000.000,14.77,-0.4787
NEP,"NextEra Energy Partners, LP",25.94,0.40,0.0152,1730000.00,1587000.000,2426000000.000,16.84,-0.4785
BAYRY,Bayer Aktiengesellschaft,7.53,0.01,0.0013,308272,1038000.000,29591000000.000,0,-0.4778
DLO,DLocal Limited,7.15,0.19,0.0259,1586000.000,2502000.000,2066000000.000,16.25,-0.477
IQ,"iQIYI, Inc.",3.16,0.0500,0.0156,4721000.000,9751000.000,3033000000.000,11.29,-0.4751
RIOT,"Riot Platforms, Inc.",8.57,0.75,0.0805,24844000.000,22355000.000,2601000000.000,15.30,-0.4749
WRFRF,Wharf Real Estate Investment Company Limited,2.58,0,0,46050,674,7833000000.000,12.90,-0.4743
ADNT,Adient plc,23.56,1.33,0.0534,1212000.000,1131000.000,2116000000.000,14.45,-0.4738
SSL,Sasol Limited,7.2,0.74,0.0932,1032000.000,608432,5209000000.000,10.14,-0.4627
FRSH,Freshworks Inc.,11.67,0.30,0.0251,2266000.000,2413000.000,3525000000.000,0,-0.4625
FLNC,"Fluence Energy, Inc.",14.67,1.18,0.0744,2265000.000,2701000.000,2632000000.000,0,-0.4597
ZK,ZEEKR Intelligent Technology Holding Limited,15.3,0.08,0.0052,252585,823615,3788000000.000,0,-0.4586
ALGM,"Allegro MicroSystems, Inc.",22.79,1.38,0.0571,4494000.000,2042000.000,4191000000.000,59.97,-0.4579
DAR,Darling Ingredients Inc.,37.52,1.41,0.0362,1222000.000,2506000.000,5995000000.000,16.38,-0.4513
TDC,Teradata Corporation,30.46,0.89,0.0284,794282,887537,2945000000.000,72.52,-0.451
CC,The Chemours Company,20.54,2.77,0.1188,5325000.000,1287000.000,3066000000.000,27.03,-0.4498
LW,"Lamb Weston Holdings, Inc.",56.94,2.01,0.0341,4312000.000,2872000.000,8181000000.000,11.43,-0.4477
SHWGF,Shandong Weigao Group Medical Polymer Company Limited,0.96,0,0,25000,709,4341000000.000,12.00,-0.4451
CFLT,"Confluent, Inc.",19.285,1.34,0.0652,9128000.000,4310000.00,6224000000.000,0,-0.4407
PAYC,"Paycom Software, Inc.",164.31,3.07,0.0183,842516,828916,9437000000.000,19.84,-0.4394
EL,The Estée Lauder Companies Inc.,95.5,1.62,0.0167,2250000.00,2842000.000,34243000000.000,53.65,-0.4387
ZI,ZoomInfo Technologies Inc.,10.41,0.61,0.0554,7828000.000,6314000.000,11339000000.000,52.05,-0.4379
INSP,"Inspire Medical Systems, Inc.",149.63,4.52,0.0311,1039000.000,704537,4446000000.000,0,-0.4364
CSAN,Cosan S.A.,9.04,0.05,0.0055,863370,422046,4297000000.000,13.29,-0.4346
IRDM,Iridium Communications Inc.,28.23,0.58,0.0201,1181000.000,984195,3342000000.000,39.76,-0.4338
YKLTF,"Yakult Honsha Co.,Ltd.",18.25,0,0,86275,81,6150000000.00,16.15,-0.3316
TPSRF,Topsports International Holdings Limited,0.5634,0,0,92041,3596,3494000000.000,11.27,-0.5333
FLYW,Flywire Corporation,18.96,1.63,0.0941,4708000.000,1577000.000,2355000000.000,0,-0.4325
WBD,"Warner Bros. Discovery, Inc.",8.27,0.11,0.0131,39817000.000,29133000.000,20264000000.000,0,-0.4285
W,Wayfair Inc.,47.77,2.24,0.0448,5708000.000,4000000,5898000000.000,0,-0.4263
BIDU,"Baidu, Inc.",84.49,1.93,0.0223,3167000.000,3630000.00,29975000000.000,11.28,-0.4252
MDB,"MongoDB, Inc.",232.7,6.63,0.0277,1670000.00,1751000.000,17069000000.000,0,-0.4147
ASAN,"Asana, Inc.",12.95,1.10,0.0783,2868000.000,2199000.000,2954000000.000,0,-0.4132
ACLS,"Axcelis Technologies, Inc.",106.33,6.49,0.0575,1459000.000,601983,3468000000.000,14.65,-0.412
STVN,Stevanato Group S.p.A.,19.21,0.33,0.0169,510406,752043,5240000000.00,34.93,-0.4102
ALGN,"Align Technology, Inc.",213.49,14.84,0.065,1357000.000,837017,16072000000.000,36.25,-0.409
CABO,"Cable One, Inc.",394.25,10.31,0.0255,99725,120916,2215000000.000,9.29,-0.4084
PKX,POSCO Holdings Inc.,64.62,0.26,0.004,132647,96340,19658000000.000,19.12,-0.403
DXCM,"DexCom, Inc.",72.3,1.98,0.0282,7612000.000,4386000.000,28973000000.000,44.91,-0.4023
ROKU,"Roku, Inc.",53.14,2.19,0.0396,7543000.000,3380000.00,7661000000.000,0,-0.3989
AAL,American Airlines Group Inc.,9.63,0.51,0.0503,48028000.000,36175000.000,6324000000.000,0,-0.3977
CNMD,CONMED Corporation,68.67,3.33,0.051,725019,445604,2117000000.000,21.87,-0.3976
STM,STMicroelectronics N.V.,30.22,1.18,0.0376,6886000.000,3622000.000,28888000000.000,10.38,-0.3954
NFE,New Fortress Energy Inc.,17.14,1.59,0.0849,4176000.000,2460000.00,3515000000.000,7.79,-0.3946
RIVN,"Rivian Automotive, Inc.",14.72,0.52,0.0341,26883000.000,44806000.000,14651000000.000,0,-0.3937
HTHT,H World Group Limited,28.23,0.32,0.0112,1944000.000,1770000.00,8845000000.000,17.53,-0.3936
DV,"DoubleVerify Holdings, Inc.",20.36,0.70,0.0332,2787000.000,3254000.000,3460000000.00,59.88,-0.393
APPN,Appian Corporation,29.84,0.42,0.0141,1300000.0,635617,2159000000.000,0,-0.3913
BAK,Braskem S.A.,5.78,0.24,0.0399,1532000.000,715498,2439000000.000,0,-0.3903
INTC,Intel Corporation,21.48,7.57,0.2606,296704000.000,52010000.00,91848000000.000,89.50,-0.3903
RELY,"Remitly Global, Inc.",13.42,0.32,0.0233,2184000.000,2258000.000,2619000000.000,0,-0.3897
NTLA,"Intellia Therapeutics, Inc.",23.85,1.29,0.0513,1289000.000,1683000.000,2301000000.000,0,-0.3888
PII,Polaris Inc.,78.92,0.15,0.0019,818735,898416,4400000000.0,13.85,-0.3874
LULU,Lululemon Athletica Inc.,236,13.05,0.0524,3095000.000,2592000.000,29500000000.0,18.94,-0.383
JOBY,"Joby Aviation, Inc.",5.05,0.38,0.07,6828000.000,6559000.000,3578000000.000,0,-0.3781
SBSW,Sibanye Stillwater Limited,4.2,0.1900,0.0433,6717000.000,5862000.000,3083000000.000,0,-0.3778
PNGAY,"Ping An Insurance (Group) Company of China, Ltd.",8.56,0,0,40839,251329,94007000000.000,6.64,-0.3775
ASAI,Sendas Distribuidora S.A.,8.9,0.30,0.0349,322277,269143,2402000000.000,19.35,-0.375
LFST,"LifeStance Health Group, Inc.",5.61,0,0,3222000.000,1798000.000,2145000000.000,0,-0.3746
XP,XP Inc.,16.37,0.26,0.0156,6223000.000,5286000.000,8771000000.000,12.31,-0.3745
ICL,ICL Group Ltd,3.98,0.0900,0.0221,831979,580129,5415000000.000,11.06,-0.3742
PRNDY,Pernod Ricard SA,27.14,0.01,0.0004,15621,328029,34102000000.000,15.60,-0.3702
BOLSY,"B3 S.A. - Brasil, Bolsa, Balcão",5.6636,0.00,0.0006,18586,175379,10486000000.000,15.31,-0.369
PUK,Prudential plc,16.76,0.25,0.0147,1154000.000,706824,23452000000.000,13.52,-0.3668
CZR,"Caesars Entertainment, Inc.",35.66,1.70,0.0455,6760000.00,4960000.00,7715000000.000,0,-0.3649
PTEN,"Patterson-UTI Energy, Inc.",9.67,0.54,0.0529,7780000.00,7427000.000,3801000000.000,64.47,-0.3638
VSAT,"Viasat, Inc.",18.64,0.14,0.0075,1094000.000,2050000.00,2382000000.000,0,-0.3636
BF-A,Brown-Forman Corporation,45.76,0.55,0.0122,55059,100169,21523000000.000,21.38,-0.3625
BHC,Bausch Health Companies Inc.,5.63,0.47,0.077,3565000.000,3925000.000,2067000000.000,0,-0.3624
RIG,Transocean Ltd.,5.2,0.26,0.0476,26721000.000,17617000.000,4552000000.000,0,-0.3604
RH,RH,257.59,18.20,0.066,736582,777288,4751000000.000,65.38,-0.359
IPGP,IPG Photonics Corporation,71.38,5.70,0.0739,341110,231450,3157000000.000,23.56,-0.3584
BF-B,Brown-Forman Corporation,45.41,0.64,0.0143,2244000.000,2316000.000,21523000000.000,21.22,-0.3563
PLTK,Playtika Holding Corp.,7.17,0.14,0.0192,649214,907898,2661000000.000,13.04,-0.3552
XRAY,DENTSPLY SIRONA Inc.,25.49,1.24,0.0464,4463000.000,2863000.000,5167000000.000,0,-0.3545
ILMN,"Illumina, Inc.",117.7,4.65,0.038,1823000.000,2714000.000,18750000000.00,0,-0.3537
JD,"JD.com, Inc.",25.16,0.08,0.0032,7754000.000,10932000.000,38523000000.000,11.49,-0.3534
SIRI,Sirius XM Holdings Inc.,3.12,0.1100,0.0341,16333000.000,40820000.00,12013000000.000,9.45,-0.3514
ALSMY,Alstom SA,1.85,0.0100,0.0054,89447,954246,8770000000.00,0,-0.3509
APTV,Aptiv PLC,69.63,3.50,0.0479,6392000.000,3102000.000,18505000000.000,5.26,-0.3502
RLLCF,Rolls-Royce Holdings plc,0.0052,0.0002,0.037,1799000.000,1453000.000,113364000000.000,0.29,-0.35
GCPEF,GCL Technology Holdings Limited,0.13,0,0,20350,1856,3747000000.000,13.00,-0.35
ATS,ATS Corporation,27.87,1.11,0.0383,277458,102646,2729000000.000,19.49,-0.3478
GGB,Gerdau S.A.,3.05,0.1200,0.0379,7979000.000,7472000.000,6485000000.000,7.26,-0.3464
PGNY,"Progyny, Inc.",26.8,0.30,0.0111,1510000.00,1212000.000,2552000000.000,43.93,-0.3463
LKNCY,Luckin Coffee Inc.,19.34,0.01,0.0005,719783,2223000.000,5431000000.000,21.49,-0.3455
LVS,Las Vegas Sands Corp.,38.06,0.41,0.0107,5806000.000,6213000.000,28029000000.000,17.87,-0.3454
ON,ON Semiconductor Corporation,67.95,3.95,0.0549,11460000.00,6303000.000,29107000000.000,15.48,-0.344
MOS,The Mosaic Company,27.38,1.48,0.0513,3921000.000,3920000.00,8800000000.0,11.60,-0.3434
UNLRF,PT Unilever Indonesia Tbk,0.17,0,0,72500,5645,6486000000.000,17.00,-0.3411
AMPH,"Amphastar Pharmaceuticals, Inc.",41.57,0.88,0.0207,376987,375925,2033000000.000,14.29,-0.341
MGA,Magna International Inc.,40.43,2.58,0.06,3646000.000,1840000.00,11617000000.000,11.75,-0.3385
IGT,International Game Technology PLC,21.67,0.47,0.0212,1438000.000,1347000.000,4374000000.000,20.84,-0.3383
SWGAY,The Swatch Group AG,10.29,0.19,0.0188,21760,179608,23653000000.000,93.55,-0.3383
WK,Workiva Inc.,72.19,0.36,0.005,1174000.000,399361,3988000000.000,0,-0.3372
IRTC,"iRhythm Technologies, Inc.",73.88,10.34,0.1228,1772000.000,403046,2308000000.000,0,-0.3363
NSANY,"Nissan Motor Co., Ltd.",5.81,0.01,0.0017,95454,212580,10825000000.000,3.93,-0.336
DLTR,"Dollar Tree, Inc.",99.53,0.22,0.0022,3532000.000,2821000.000,21393000000.000,0,-0.3356
CXM,"Sprinklr, Inc.",9.18,0.34,0.0357,1288000.000,2074000.000,2435000000.000,43.71,-0.3343
ADYEY,Adyen N.V.,11.51,0.01,0.0009,187373,472253,37027000000.000,47.96,-0.3335
AI,"C3.ai, Inc.",24.43,1.39,0.0538,4188000.000,5080000.00,3049000000.000,0,-0.3334
PHJMF,PT Hanjaya Mandala Sampoerna Tbk,0.04,0,0,28400,947827,4736000000.000,0,-0.3333
KOS,Kosmos Energy Ltd.,4.89,0.3900,0.0739,9633000.000,5718000.000,2306000000.000,10.63,-0.3329
NKE,"NIKE, Inc.",74.01,0.16,0.0022,10023000.000,14457000.000,110968000000.000,19.84,-0.3301
CRK,"Comstock Resources, Inc.",8.32,0.75,0.0827,4100000.0,3087000.000,2432000000.000,0,-0.3285
DKILY,"Daikin Industries,Ltd.",13.2,0.51,0.0372,54370,361370,38972000000.000,22.37,-0.3279
EXAS,Exact Sciences Corporation,57.35,0.56,0.0097,4995000.000,3361000.000,10597000000.000,0,-0.3258
ADM,Archer-Daniels-Midland Company,58.91,1.57,0.026,3290000.00,3850000.00,28167000000.000,11.74,-0.3245
SMKUF,CP Axtra Public Company Limited,0.75,0,0,77800,39,9138000000.000,37.50,-0.3243
WHR,Whirlpool Corporation,96.8,1.80,0.0183,883083,1414000.000,5314000000.000,10.00,-0.3225
APA,APA Corporation,28.59,2.49,0.0801,8439000.000,5469000.000,10576000000.000,3.09,-0.322
CCU,Compañía Cervecerías Unidas S.A.,10.93,0.05,0.0046,69470,98530,2036000000.000,19.18,-0.3215
LION,Lionsgate Studios Corp.,7.05,0.22,0.0303,313240,117829,2035000000.000,0,-0.3198
ENVX,Enovix Corporation,11.97,0.32,0.0275,8606000.000,6385000.000,2035000000.000,0,-0.3195
CBUMF,China National Building Material Company Limited,0.33,0.0727,0.1805,57500,46,2677000000.000,5.50,-0.4177
VAC,Marriott Vacations Worldwide Corporation,76.66,1.22,0.0157,789308,470535,2687000000.000,18.04,-0.3184
FMC,FMC Corporation,62.19,2.15,0.0334,2401000.000,2067000.000,7763000000.000,5.32,-0.317
ALAB,"Astera Labs, Inc.",42.38,1.93,0.0477,3050000.00,1731000.000,6599000000.000,0,-0.3168
PARA,Paramount Global,11,0.11,0.0099,8664000.000,14773000.000,7801000000.000,0,-0.3163
ZTO,ZTO Express (Cayman) Inc.,18.33,0.17,0.0092,2368000.000,3015000.000,14839000000.000,12.82,-0.3153
AGCO,AGCO Corporation,89.57,1.78,0.0195,1060000.00,845667,6684000000.000,15.99,-0.314
CVI,"CVR Energy, Inc.",25.48,2.06,0.0748,1503000.000,1108000.000,2562000000.000,4.68,-0.3108
VC,Visteon Corporation,104.37,7.87,0.0701,271141,253174,2881000000.000,5.43,-0.3083
WDS,Woodside Energy Group Ltd,17.42,0.44,0.0246,1321000.000,938470,33887000000.000,20.02,-0.3063
CHWY,"Chewy, Inc.",22.31,0.94,0.0404,5043000.000,11972000.000,9725000000.000,117.42,-0.3056
SSDOY,"Shiseido Company, Limited",30.19,0.14,0.0047,52680,77756,12076000000.000,188.69,-0.3055
PEN,"Penumbra, Inc.",175.51,4.26,0.0249,778074,411672,6817000000.000,501.46,-0.3054
CHFLF,China Feihe Limited,0.44897,0,0,1385000.000,634,4582000000.000,8.98,-0.3044
IAC,IAC Inc.,46.98,2.47,0.0499,826780,681424,4045000000.000,0,-0.3034
ABEV,Ambev S.A.,2.07,0.0200,0.0098,19028000.000,19435000.000,32622000000.000,12.94,-0.3007
KSS,Kohl's Corporation,20.21,0.80,0.0381,4787000.000,6020000.00,2247000000.000,8.15,-0.30
AAGIY,AIA Group Limited,26.39,0.05,0.0019,55908,547077,72748000000.000,19.99,-0.2996
ACAD,ACADIA Pharmaceuticals Inc.,18.77,0.22,0.0116,1643000.000,1788000.000,3101000000.000,0,-0.2996
ETSY,"Etsy, Inc.",59.35,0.81,0.0135,3750000.00,3227000.000,6811000000.000,27.60,-0.2971
UPS,"United Parcel Service, Inc.",128.06,2.52,0.0193,4354000.000,4348000.000,109563000000.000,20.89,-0.297
PATH,UiPath Inc.,11.41,0.39,0.0331,11835000.000,11740000.00,6535000000.000,0,-0.2952
AMN,"AMN Healthcare Services, Inc.",63.81,3.07,0.0459,854166,823016,2425000000.000,16.84,-0.2934
CNH,CNH Industrial N.V.,9.9,0.18,0.0179,8857000.000,8199000.000,12412000000.000,6.43,-0.2929
MANU,Manchester United plc,16.58,0.21,0.0125,257655,377501,2806000000.000,0,-0.2927
SOFI,"SoFi Technologies, Inc.",6.65,0.51,0.0712,62509000.000,37454000.000,7083000000.000,0,-0.2918
KVYO,"Klaviyo, Inc.",23.91,1.32,0.0523,1241000.000,1165000.000,6326000000.000,0,-0.2909
LBRDA,Liberty Broadband Corporation,65.02,0.81,0.0123,98697,148695,9415000000.000,11.02,-0.29
BBD,Banco Bradesco S.A.,2.21,0,0,34335000.000,19072000.000,22434000000.000,11.05,-0.2894
BA,The Boeing Company,169.95,8.36,0.0469,10598000.000,6257000.000,104718000000.000,0,-0.2867
HKXCY,Hong Kong Exchanges and Clearing Limited,28.86,0.01,0.0003,27889,79001,36670000000.00,25.10,-0.2858
BBDO,Banco Bradesco S.A.,2,0.0054,0.0027,23802,29129,22434000000.000,9.52,-0.2857
PENN,"PENN Entertainment, Inc.",17.87,1.05,0.0555,3844000.000,6139000.000,2724000000.000,0,-0.2855
ZGN,Ermenegildo Zegna N.V.,11.15,0.20,0.0183,326483,344629,2791000000.000,21.44,-0.2853
NEOG,Neogen Corporation,16.38,0.62,0.0365,1801000.000,2069000.000,3549000000.000,0,-0.285
NTCOY,Natura &Co Holding S.A.,5.11,0.03,0.0059,176867,206167,3599000000.000,0,-0.2823
SNOW,Snowflake Inc.,119.77,4.43,0.0357,6644000.000,6585000.000,40098000000.000,0,-0.2814
DEO,Diageo plc,123.42,0.64,0.0052,1036000.000,688412,68503000000.000,17.86,-0.279
NTR,Nutrien Ltd.,47.92,1.97,0.0395,1987000.000,1739000.000,23703000000.000,28.02,-0.2778
IEP,Icahn Enterprises L.P.,17.1,0.42,0.024,767809,681056,8065000000.000,0,-0.2773
LBRDK,Liberty Broadband Corporation,66.06,0.59,0.0089,629192,1145000.000,9415000000.000,11.20,-0.2765
OMAB,"Grupo Aeroportuario del Centro Norte, S.A.B. de C.V.",64.4,2.30,0.0345,36236,52109,3239000000.000,11.54,-0.2752
NARI,"Inari Medical, Inc.",47.31,0.56,0.0117,727027,871548,2757000000.000,0,-0.2748
MNTHF,Minth Group Limited,1.945,0,0,850480,0,2256000000.000,9.26,-0.2743
DAY,Dayforce Inc,53.23,3.33,0.0589,2909000.000,1967000.000,8416000000.000,177.43,-0.2735
KLIC,"Kulicke and Soffa Industries, Inc.",40.72,3.41,0.0773,1216000.000,468472,2258000000.000,0,-0.2729
HKXCF,Hong Kong Exchanges and Clearing Limited,29.96,0,0,20568,2869,37886000000.000,26.05,-0.2726
DG,Dollar General Corporation,121.59,1.43,0.0119,2678000.000,2589000.000,26737000000.000,17.72,-0.2717
ROG,Rogers Corporation,111.14,5.49,0.0471,98705,166046,2067000000.000,35.74,-0.2716
TLK,Perusahaan Perseroan (Persero) PT Telekomunikasi Indonesia Tbk,17.55,0.04,0.0023,359165,500856,17385000000.000,12.10,-0.2715
RKLB,"Rocket Lab USA, Inc.",4.81,0.1500,0.0302,8430000.00,7342000.000,2370000000.00,0,-0.2701
LEA,Lear Corporation,113.69,6.01,0.0502,701063,778566,6396000000.000,12.16,-0.2689
WYNN,"Wynn Resorts, Limited",76.8,1.91,0.0243,4054000.000,1911000.000,8607000000.000,10.05,-0.2688
OLN,Olin Corporation,42.97,1.47,0.0331,1797000.000,1216000.000,5049000000.000,18.76,-0.2687
VWAGY,Volkswagen AG,11.28,0.08,0.007,77769,279230,55367000000.000,3.50,-0.2685
MPNGY,Meituan,26.65,0.03,0.0011,29489,314211,80944000000.000,39.78,-0.2679
CAE,CAE Inc.,16.62,0.44,0.0258,573153,630904,5296000000.000,0,-0.2662
LPL,"LG Display Co., Ltd.",3.95,0.1800,0.0436,171092,377954,4047000000.000,0,-0.2658
ICUI,"ICU Medical, Inc.",125.9,0.35,0.0028,239523,309969,3068000000.000,0,-0.2656
ODD,Oddity Tech Ltd.,38.49,1.12,0.0283,244611,770648,2189000000.000,30.31,-0.2653
HUM,Humana Inc.,363.62,4.64,0.0129,869896,1411000.000,43781000000.000,25.57,-0.2649
FMS,Fresenius Medical Care AG,19.05,0.29,0.0155,380632,372864,11179000000.000,19.44,-0.2642
SRAD,Sportradar Group AG,10.65,0.08,0.0075,1005000.000,388611,3173000000.000,106.50,-0.2635
ALK,"Alaska Air Group, Inc.",34.53,1.81,0.0498,1984000.000,1861000.000,4367000000.000,19.62,-0.262
PDCO,"Patterson Companies, Inc.",24.79,0.50,0.0198,835279,989206,2176000000.000,12.52,-0.2615
GT,The Goodyear Tire & Rubber Company,9.25,0.59,0.06,12723000.000,3443000.000,2633000000.000,0,-0.2606
LKQ,LKQ Corporation,40.14,0.03,0.0007,1569000.000,1901000.000,10567000000.000,14.60,-0.2598
SLAB,Silicon Laboratories Inc.,104.16,7.63,0.0683,337371,303358,3363000000.000,0,-0.2576
TEAM,Atlassian Corporation,143.68,29.56,0.1706,8349000.000,1709000.000,37400000000.0,0,-0.2575
GNNSF,Genscript Biotech Corporation,1.605,0,0,34000,14248,3412000000.000,0,-0.2569
MNSO,MINISO Group Holding Limited,15.25,0.58,0.0366,1107000.000,1216000.000,4911000000.000,15.25,-0.2568
GRFS,"Grifols, S.A.",7.58,0.06,0.0079,675462,1546000.000,5992000000.000,29.15,-0.2554
SBUX,Starbucks Corporation,75.88,0.77,0.0103,15101000.000,12807000.000,85987000000.000,21.25,-0.2542
VALE,Vale S.A.,10.37,0.11,0.0105,37054000.000,25261000.000,45466000000.000,4.61,-0.2523
UAL,"United Airlines Holdings, Inc.",40.19,2.19,0.0517,10222000.000,7205000.000,13216000000.000,4.51,-0.2513
EQT,EQT Corporation,31.57,2.02,0.0601,9075000.000,7994000.000,18753000000.000,20.63,-0.251
